,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
1470,Davey,987054670.0,7.0,5.0,f,-,-,-,3076.0,0.0,0.0,XX,XX
226,JHFC,987054670.0,7.0,3.0,f,-,-,-,4588.0,0.0,0.0,XX,XX
262,Partagas,987054670.0,7.0,2.0,Bf,-,-,-,2467.0,10.0,0.0,XX,XX
270,konami,987054670.0,7.0,4.0,cc,kc,kc,kc,8395.0,70.0,0.0,Js,Qs
174,raylow,987054670.0,7.0,6.0,r,b,b,b,3125.0,70.0,175.0,Kd,As
135,ritten,987054670.0,7.0,1.0,Bf,-,-,-,707.0,5.0,0.0,XX,XX
60,Acesdown,987054711.0,7.0,6.0,c,r,b,b,690.0,80.0,290.0,XX,XX
1471,Davey,987054711.0,7.0,4.0,r,cc,kf,-,3076.0,40.0,0.0,XX,XX
227,JHFC,987054711.0,7.0,2.0,Bf,-,-,-,4588.0,10.0,0.0,XX,XX
263,Partagas,987054711.0,7.0,1.0,Bc,bc,kf,-,2457.0,40.0,0.0,XX,XX
271,konami,987054711.0,7.0,3.0,f,-,-,-,8325.0,0.0,0.0,XX,XX
175,raylow,987054711.0,7.0,5.0,c,cc,kc,kf,3230.0,60.0,0.0,XX,XX
136,ritten,987054711.0,7.0,7.0,c,c,c,f,702.0,60.0,0.0,XX,XX
64,Acesdown,987055037.0,7.0,3.0,c,k,f,-,1225.0,10.0,0.0,XX,XX
1475,Davey,987055037.0,7.0,1.0,Bc,k,b,b,2946.0,50.0,130.0,Kh,Jc
231,JHFC,987055037.0,7.0,6.0,c,f,-,-,5093.0,10.0,0.0,XX,XX
267,Partagas,987055037.0,7.0,5.0,f,-,-,-,2397.0,0.0,0.0,XX,XX
275,konami,987055037.0,7.0,7.0,f,-,-,-,8115.0,0.0,0.0,XX,XX
179,raylow,987055037.0,7.0,2.0,Bk,k,f,-,3150.0,10.0,0.0,XX,XX
140,ritten,987055037.0,7.0,4.0,c,k,c,c,412.0,50.0,0.0,Ad,4s
78,Acesdown,987055787.0,7.0,5.0,c,b,b,b,1105.0,60.0,75.0,5h,9h
1489,Davey,987055787.0,7.0,3.0,f,-,-,-,3211.0,0.0,0.0,XX,XX
76,Flesh_man,987055787.0,7.0,7.0,c,f,-,-,1200.0,10.0,0.0,XX,XX
245,JHFC,987055787.0,7.0,6.0,f,-,-,-,4933.0,0.0,0.0,XX,XX
191,coyul,987055787.0,7.0,2.0,Bk,kf,-,-,720.0,10.0,0.0,XX,XX
289,konami,987055787.0,7.0,1.0,Bc,kf,-,-,8190.0,10.0,0.0,XX,XX
193,raylow,987055787.0,7.0,4.0,c,kc,kc,kc,3445.0,60.0,75.0,9s,Qh
79,Acesdown,987055863.0,7.0,4.0,c,c,c,k,1120.0,40.0,125.0,4h,Qc
1490,Davey,987055863.0,7.0,2.0,Bk,b,b,k,3211.0,40.0,0.0,4s,5s
77,Flesh_man,987055863.0,7.0,6.0,f,-,-,-,1190.0,0.0,0.0,XX,XX
246,JHFC,987055863.0,7.0,5.0,f,-,-,-,4933.0,0.0,0.0,XX,XX
192,coyul,987055863.0,7.0,1.0,Bf,-,-,-,710.0,5.0,0.0,XX,XX
290,konami,987055863.0,7.0,7.0,c,c,c,k,8180.0,40.0,0.0,8h,9h
194,raylow,987055863.0,7.0,3.0,f,-,-,-,3460.0,0.0,0.0,XX,XX
80,Acesdown,987055897.0,7.0,3.0,cc,kf,-,-,1205.0,20.0,0.0,XX,XX
1491,Davey,987055897.0,7.0,1.0,Bf,-,-,-,3171.0,5.0,0.0,XX,XX
78,Flesh_man,987055897.0,7.0,5.0,r,b,r,k,1190.0,70.0,0.0,5h,5c
247,JHFC,987055897.0,7.0,4.0,f,-,-,-,4933.0,0.0,0.0,XX,XX
193,coyul,987055897.0,7.0,7.0,c,f,-,-,705.0,20.0,0.0,XX,XX
291,konami,987055897.0,7.0,6.0,f,-,-,-,8140.0,0.0,0.0,XX,XX
195,raylow,987055897.0,7.0,2.0,Bc,kc,bc,k,3460.0,70.0,185.0,Qd,Ac
81,Acesdown,987055959.0,7.0,2.0,Bcc,kf,-,-,1185.0,40.0,0.0,XX,XX
1492,Davey,987055959.0,7.0,7.0,rc,c,f,-,3166.0,50.0,0.0,XX,XX
79,Flesh_man,987055959.0,7.0,3.0,Q,-,-,-,1120.0,0.0,0.0,XX,XX
248,JHFC,987055959.0,7.0,4.0,f,-,-,-,4933.0,0.0,0.0,XX,XX
194,coyul,987055959.0,7.0,6.0,rr,b,rr,r,685.0,170.0,0.0,Ah,As
292,konami,987055959.0,7.0,5.0,ccc,kc,brc,bc,8140.0,170.0,435.0,Td,7d
196,raylow,987055959.0,7.0,1.0,Bf,-,-,-,3575.0,5.0,0.0,XX,XX
90,Acesdown,987056428.0,7.0,2.0,Bk,b,b,b,815.0,60.0,0.0,9h,8h
1495,Davey,987056428.0,7.0,4.0,f,-,-,-,3116.0,0.0,0.0,XX,XX
49,Hook-,987056428.0,7.0,7.0,c,f,-,-,1320.0,10.0,0.0,XX,XX
257,JHFC,987056428.0,7.0,5.0,f,-,-,-,5108.0,0.0,0.0,XX,XX
2,Pappy-,987056428.0,7.0,1.0,Bc,kc,kc,kf,990.0,40.0,0.0,XX,XX
302,gothnight,987056428.0,7.0,3.0,c,f,-,-,1180.0,10.0,0.0,XX,XX
301,konami,987056428.0,7.0,6.0,c,c,c,c,8430.0,60.0,180.0,Ah,7h
91,Acesdown,987056472.0,7.0,1.0,Bc,k,kf,-,755.0,10.0,0.0,XX,XX
1496,Davey,987056472.0,7.0,3.0,f,-,-,-,3116.0,0.0,0.0,XX,XX
50,Hook-,987056472.0,7.0,6.0,f,-,-,-,1310.0,0.0,0.0,XX,XX
258,JHFC,987056472.0,7.0,4.0,c,k,f,-,5108.0,10.0,0.0,XX,XX
3,Pappy-,987056472.0,7.0,7.0,f,-,-,-,950.0,0.0,0.0,XX,XX
303,gothnight,987056472.0,7.0,2.0,Bk,k,b,b,1170.0,50.0,120.0,4d,2h
302,konami,987056472.0,7.0,5.0,c,k,c,c,8550.0,50.0,0.0,Ad,7h
11,Bulldog,987058562.0,7.0,3.0,c,c,k,k,503.0,20.0,70.0,2h,Jh
220,Bumped,987058562.0,7.0,7.0,c,c,k,k,475.0,20.0,0.0,7d,6c
315,Loki,987058562.0,7.0,1.0,Bc,b,k,k,17940.0,20.0,0.0,Qs,Td
194,Pirate43,987058562.0,7.0,4.0,f,-,-,-,3054.0,0.0,0.0,XX,XX
343,gothnight,987058562.0,7.0,6.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
342,konami,987058562.0,7.0,2.0,Bk,f,-,-,8330.0,10.0,0.0,XX,XX
554,oval,987058562.0,7.0,5.0,f,-,-,-,2894.0,0.0,0.0,XX,XX
12,Bulldog,987058590.0,7.0,2.0,Bk,b,kc,kf,553.0,60.0,0.0,XX,XX
221,Bumped,987058590.0,7.0,6.0,c,c,bc,kc,455.0,80.0,0.0,6h,4h
316,Loki,987058590.0,7.0,7.0,c,c,r,b,17920.0,80.0,240.0,7h,9h
195,Pirate43,987058590.0,7.0,3.0,f,-,-,-,3054.0,0.0,0.0,XX,XX
344,gothnight,987058590.0,7.0,5.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
343,konami,987058590.0,7.0,1.0,Bc,kc,kf,-,8320.0,20.0,0.0,XX,XX
555,oval,987058590.0,7.0,4.0,f,-,-,-,2894.0,0.0,0.0,XX,XX
13,Bulldog,987058681.0,7.0,1.0,Bc,k,b,b,493.0,50.0,120.0,8h,2s
222,Bumped,987058681.0,7.0,5.0,c,k,f,-,375.0,10.0,0.0,XX,XX
317,Loki,987058681.0,7.0,6.0,f,-,-,-,18080.0,0.0,0.0,XX,XX
196,Pirate43,987058681.0,7.0,2.0,Bk,k,f,-,3054.0,10.0,0.0,XX,XX
345,gothnight,987058681.0,7.0,4.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
344,konami,987058681.0,7.0,7.0,f,-,-,-,8300.0,0.0,0.0,XX,XX
556,oval,987058681.0,7.0,3.0,c,k,c,c,2894.0,50.0,0.0,As,3s
14,Bulldog,987058719.0,7.0,7.0,f,-,-,-,563.0,0.0,0.0,XX,XX
223,Bumped,987058719.0,7.0,4.0,f,-,-,-,365.0,0.0,0.0,XX,XX
318,Loki,987058719.0,7.0,5.0,f,-,-,-,18080.0,0.0,0.0,XX,XX
197,Pirate43,987058719.0,7.0,1.0,Bf,-,-,-,3044.0,5.0,0.0,XX,XX
346,gothnight,987058719.0,7.0,3.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
345,konami,987058719.0,7.0,6.0,f,-,-,-,8300.0,0.0,0.0,XX,XX
557,oval,987058719.0,7.0,2.0,B,-,-,-,2844.0,10.0,15.0,XX,XX
15,Bulldog,987058725.0,7.0,6.0,c,b,b,b,563.0,60.0,150.0,9d,Qs
224,Bumped,987058725.0,7.0,3.0,c,kf,-,-,365.0,10.0,0.0,XX,XX
319,Loki,987058725.0,7.0,4.0,f,-,-,-,18080.0,0.0,0.0,XX,XX
198,Pirate43,987058725.0,7.0,7.0,c,f,-,-,3039.0,10.0,0.0,XX,XX
347,gothnight,987058725.0,7.0,2.0,Bk,kf,-,-,2185.0,10.0,0.0,XX,XX
346,konami,987058725.0,7.0,5.0,f,-,-,-,8300.0,0.0,0.0,XX,XX
558,oval,987058725.0,7.0,1.0,Bc,kc,kc,kc,2849.0,60.0,0.0,7c,9c
16,Bulldog,987058779.0,7.0,5.0,c,k,c,f,653.0,30.0,0.0,XX,XX
225,Bumped,987058779.0,7.0,2.0,Bk,k,c,r,355.0,70.0,170.0,9c,Ah
320,Loki,987058779.0,7.0,3.0,f,-,-,-,18080.0,0.0,0.0,XX,XX
199,Pirate43,987058779.0,7.0,6.0,f,-,-,-,3029.0,0.0,0.0,XX,XX
348,gothnight,987058779.0,7.0,1.0,Bc,k,b,bc,2175.0,70.0,0.0,6s,Ks
347,konami,987058779.0,7.0,4.0,f,-,-,-,8300.0,0.0,0.0,XX,XX
559,oval,987058779.0,7.0,7.0,f,-,-,-,2789.0,0.0,0.0,XX,XX
237,Bumped,987059360.0,7.0,5.0,c,k,k,k,280.0,10.0,40.0,6s,Js
332,Loki,987059360.0,7.0,6.0,f,-,-,-,18193.0,0.0,0.0,XX,XX
211,Pirate43,987059360.0,7.0,2.0,f,-,-,-,2999.0,0.0,0.0,XX,XX
360,gothnight,987059360.0,7.0,4.0,f,-,-,-,2010.0,0.0,0.0,XX,XX
28,iamlucky,987059360.0,7.0,7.0,c,k,k,k,1105.0,10.0,0.0,8c,6c
571,oval,987059360.0,7.0,3.0,c,k,k,k,2579.0,10.0,0.0,Ah,3d
5853,pokibot,987059360.0,7.0,1.0,Bk,k,k,k,23467.0,10.0,0.0,5s,6h
238,Bumped,987059412.0,7.0,5.0,c,b,b,c,310.0,60.0,0.0,9s,8d
333,Loki,987059412.0,7.0,6.0,c,f,-,-,18193.0,10.0,0.0,XX,XX
212,Pirate43,987059412.0,7.0,2.0,Bk,kf,-,-,2999.0,10.0,0.0,XX,XX
361,gothnight,987059412.0,7.0,4.0,f,-,-,-,2010.0,0.0,0.0,XX,XX
29,iamlucky,987059412.0,7.0,7.0,f,-,-,-,1095.0,0.0,0.0,XX,XX
572,oval,987059412.0,7.0,3.0,c,kc,kc,b,2569.0,60.0,145.0,4c,Ad
5854,pokibot,987059412.0,7.0,1.0,Bf,-,-,-,23457.0,5.0,0.0,XX,XX
239,Bumped,987059472.0,7.0,4.0,c,kc,k,kc,250.0,40.0,0.0,8d,Ah
334,Loki,987059472.0,7.0,5.0,c,b,k,b,18183.0,40.0,125.0,Qs,9h
213,Pirate43,987059472.0,7.0,1.0,Bf,-,-,-,2989.0,5.0,0.0,XX,XX
362,gothnight,987059472.0,7.0,3.0,f,-,-,-,2010.0,0.0,0.0,XX,XX
30,iamlucky,987059472.0,7.0,6.0,c,c,k,f,1095.0,20.0,0.0,XX,XX
573,oval,987059472.0,7.0,2.0,Bk,kf,-,-,2654.0,10.0,0.0,XX,XX
5855,pokibot,987059472.0,7.0,7.0,c,f,-,-,23452.0,10.0,0.0,XX,XX
240,Bumped,987059529.0,7.0,3.0,c,c,c,f,210.0,40.0,0.0,XX,XX
335,Loki,987059529.0,7.0,4.0,f,-,-,-,18268.0,0.0,0.0,XX,XX
214,Pirate43,987059529.0,7.0,7.0,f,-,-,-,2984.0,0.0,0.0,XX,XX
363,gothnight,987059529.0,7.0,2.0,Bk,c,b,b,2010.0,60.0,130.0,XX,XX
31,iamlucky,987059529.0,7.0,5.0,f,-,-,-,1075.0,0.0,0.0,XX,XX
574,oval,987059529.0,7.0,1.0,Bc,b,kf,-,2644.0,20.0,0.0,XX,XX
5856,pokibot,987059529.0,7.0,6.0,c,f,-,-,23442.0,10.0,0.0,XX,XX
241,Bumped,987059580.0,7.0,2.0,Bc,kf,-,-,170.0,20.0,0.0,XX,XX
336,Loki,987059580.0,7.0,3.0,f,-,-,-,18268.0,0.0,0.0,XX,XX
215,Pirate43,987059580.0,7.0,6.0,r,rr,rc,c,2984.0,140.0,0.0,Ac,As
364,gothnight,987059580.0,7.0,1.0,Bf,-,-,-,2080.0,5.0,0.0,XX,XX
32,iamlucky,987059580.0,7.0,4.0,f,-,-,-,1075.0,0.0,0.0,XX,XX
575,oval,987059580.0,7.0,7.0,f,-,-,-,2624.0,0.0,0.0,XX,XX
5857,pokibot,987059580.0,7.0,5.0,cc,brc,br,b,23432.0,140.0,305.0,Ah,5s
242,Bumped,987059606.0,7.0,1.0,Bcc,kc,k,kc,150.0,50.0,0.0,Kd,7c
337,Loki,987059606.0,7.0,2.0,Br,b,k,b,18268.0,50.0,100.0,Td,Ks
216,Pirate43,987059606.0,7.0,5.0,f,-,-,-,2844.0,0.0,0.0,XX,XX
365,gothnight,987059606.0,7.0,7.0,f,-,-,-,2075.0,0.0,0.0,XX,XX
33,iamlucky,987059606.0,7.0,3.0,f,-,-,-,1075.0,0.0,0.0,XX,XX
576,oval,987059606.0,7.0,6.0,f,-,-,-,2624.0,0.0,0.0,XX,XX
5858,pokibot,987059606.0,7.0,4.0,f,-,-,-,23597.0,0.0,0.0,XX,XX
243,Bumped,987059645.0,7.0,7.0,f,-,-,-,100.0,0.0,0.0,XX,XX
338,Loki,987059645.0,7.0,1.0,Br,b,b,-,18318.0,50.0,80.0,XX,XX
217,Pirate43,987059645.0,7.0,4.0,f,-,-,-,2844.0,0.0,0.0,XX,XX
366,gothnight,987059645.0,7.0,6.0,f,-,-,-,2075.0,0.0,0.0,XX,XX
34,iamlucky,987059645.0,7.0,2.0,Bc,c,f,-,1075.0,30.0,0.0,XX,XX
577,oval,987059645.0,7.0,5.0,f,-,-,-,2624.0,0.0,0.0,XX,XX
5859,pokibot,987059645.0,7.0,3.0,f,-,-,-,23597.0,0.0,0.0,XX,XX
244,Bumped,987059666.0,7.0,6.0,f,-,-,-,100.0,0.0,0.0,XX,XX
339,Loki,987059666.0,7.0,7.0,f,-,-,-,18348.0,0.0,0.0,XX,XX
218,Pirate43,987059666.0,7.0,3.0,f,-,-,-,2844.0,0.0,0.0,XX,XX
367,gothnight,987059666.0,7.0,5.0,f,-,-,-,2075.0,0.0,0.0,XX,XX
35,iamlucky,987059666.0,7.0,1.0,Bc,k,k,kf,1045.0,10.0,0.0,XX,XX
578,oval,987059666.0,7.0,4.0,c,k,k,b,2624.0,30.0,50.0,XX,XX
5860,pokibot,987059666.0,7.0,2.0,Bk,k,k,kf,23597.0,10.0,0.0,XX,XX
265,Bumped,987060491.0,7.0,1.0,B,-,-,-,485.0,10.0,10.0,XX,XX
360,Loki,987060491.0,7.0,2.0,f,-,-,-,18258.0,0.0,0.0,XX,XX
239,Pirate43,987060491.0,7.0,6.0,f,-,-,-,2894.0,0.0,0.0,XX,XX
56,iamlucky,987060491.0,7.0,3.0,f,-,-,-,865.0,0.0,0.0,XX,XX
379,konami,987060491.0,7.0,5.0,f,-,-,-,8267.0,0.0,0.0,XX,XX
599,oval,987060491.0,7.0,7.0,f,-,-,-,2549.0,0.0,0.0,XX,XX
5881,pokibot,987060491.0,7.0,4.0,f,-,-,-,23432.0,0.0,0.0,XX,XX
266,Bumped,987060503.0,7.0,1.0,Bc,kc,b,bc,485.0,80.0,0.0,6s,Jc
361,Loki,987060503.0,7.0,2.0,Bk,b,c,r,18258.0,80.0,180.0,9d,Ah
240,Pirate43,987060503.0,7.0,6.0,c,c,f,-,2894.0,20.0,0.0,XX,XX
57,iamlucky,987060503.0,7.0,3.0,f,-,-,-,865.0,0.0,0.0,XX,XX
380,konami,987060503.0,7.0,5.0,f,-,-,-,8267.0,0.0,0.0,XX,XX
600,oval,987060503.0,7.0,7.0,f,-,-,-,2549.0,0.0,0.0,XX,XX
5882,pokibot,987060503.0,7.0,4.0,f,-,-,-,23432.0,0.0,0.0,XX,XX
267,Bumped,987060539.0,7.0,7.0,r,b,b,rc,405.0,110.0,0.0,Kh,Kc
362,Loki,987060539.0,7.0,1.0,Bf,-,-,-,18358.0,5.0,0.0,XX,XX
241,Pirate43,987060539.0,7.0,5.0,cc,kc,kc,br,2874.0,110.0,285.0,Qd,Td
58,iamlucky,987060539.0,7.0,2.0,Bc,kc,kf,-,865.0,30.0,0.0,XX,XX
381,konami,987060539.0,7.0,4.0,f,-,-,-,8267.0,0.0,0.0,XX,XX
601,oval,987060539.0,7.0,6.0,cc,kc,kf,-,2549.0,30.0,0.0,XX,XX
5883,pokibot,987060539.0,7.0,3.0,f,-,-,-,23432.0,0.0,0.0,XX,XX
268,Bumped,987060583.0,7.0,6.0,f,-,-,-,295.0,0.0,0.0,XX,XX
363,Loki,987060583.0,7.0,7.0,f,-,-,-,18353.0,0.0,0.0,XX,XX
242,Pirate43,987060583.0,7.0,4.0,f,-,-,-,3049.0,0.0,0.0,XX,XX
59,iamlucky,987060583.0,7.0,1.0,Bc,kf,-,-,835.0,10.0,0.0,XX,XX
382,konami,987060583.0,7.0,3.0,f,-,-,-,8267.0,0.0,0.0,XX,XX
602,oval,987060583.0,7.0,5.0,f,-,-,-,2519.0,0.0,0.0,XX,XX
5884,pokibot,987060583.0,7.0,2.0,Bk,b,-,-,23432.0,20.0,30.0,XX,XX
269,Bumped,987060604.0,7.0,5.0,f,-,-,-,295.0,0.0,0.0,XX,XX
364,Loki,987060604.0,7.0,6.0,f,-,-,-,18353.0,0.0,0.0,XX,XX
243,Pirate43,987060604.0,7.0,3.0,f,-,-,-,3049.0,0.0,0.0,XX,XX
60,iamlucky,987060604.0,7.0,7.0,f,-,-,-,825.0,0.0,0.0,XX,XX
383,konami,987060604.0,7.0,2.0,Bk,f,-,-,8267.0,10.0,0.0,XX,XX
603,oval,987060604.0,7.0,4.0,f,-,-,-,2519.0,0.0,0.0,XX,XX
5885,pokibot,987060604.0,7.0,1.0,Bc,b,-,-,23442.0,20.0,30.0,XX,XX
270,Bumped,987060618.0,7.0,4.0,c,k,k,f,295.0,10.0,0.0,XX,XX
365,Loki,987060618.0,7.0,5.0,f,-,-,-,18353.0,0.0,0.0,XX,XX
244,Pirate43,987060618.0,7.0,2.0,Bk,k,k,r,3049.0,50.0,120.0,Jc,Ts
61,iamlucky,987060618.0,7.0,6.0,f,-,-,-,825.0,0.0,0.0,XX,XX
384,konami,987060618.0,7.0,1.0,Bc,k,k,bc,8257.0,50.0,0.0,8d,Kc
604,oval,987060618.0,7.0,3.0,c,k,k,f,2519.0,10.0,0.0,XX,XX
5886,pokibot,987060618.0,7.0,7.0,f,-,-,-,23452.0,0.0,0.0,XX,XX
271,Bumped,987060666.0,7.0,3.0,c,k,kc,kf,285.0,30.0,0.0,XX,XX
366,Loki,987060666.0,7.0,4.0,c,k,b,b,18353.0,50.0,115.0,XX,XX
245,Pirate43,987060666.0,7.0,1.0,Bf,-,-,-,3119.0,5.0,0.0,XX,XX
62,iamlucky,987060666.0,7.0,5.0,c,k,f,-,825.0,10.0,0.0,XX,XX
385,konami,987060666.0,7.0,7.0,c,k,f,-,8207.0,10.0,0.0,XX,XX
605,oval,987060666.0,7.0,2.0,Bk,k,kf,-,2509.0,10.0,0.0,XX,XX
5887,pokibot,987060666.0,7.0,6.0,f,-,-,-,23452.0,0.0,0.0,XX,XX
272,Bumped,987060724.0,7.0,2.0,Bk,k,k,k,255.0,10.0,0.0,9d,2d
367,Loki,987060724.0,7.0,3.0,f,-,-,-,18418.0,0.0,0.0,XX,XX
246,Pirate43,987060724.0,7.0,7.0,c,k,k,k,3114.0,10.0,40.0,Js,As
63,iamlucky,987060724.0,7.0,4.0,f,-,-,-,815.0,0.0,0.0,XX,XX
386,konami,987060724.0,7.0,6.0,c,k,k,k,8197.0,10.0,0.0,Ad,9c
606,oval,987060724.0,7.0,1.0,Bc,k,k,k,2499.0,10.0,0.0,8c,2c
5888,pokibot,987060724.0,7.0,5.0,f,-,-,-,23452.0,0.0,0.0,XX,XX
273,Bumped,987060756.0,7.0,1.0,Bc,kf,-,-,245.0,10.0,0.0,XX,XX
368,Loki,987060756.0,7.0,2.0,Bk,b,-,-,18418.0,20.0,50.0,XX,XX
247,Pirate43,987060756.0,7.0,6.0,f,-,-,-,3144.0,0.0,0.0,XX,XX
64,iamlucky,987060756.0,7.0,3.0,f,-,-,-,815.0,0.0,0.0,XX,XX
387,konami,987060756.0,7.0,5.0,c,f,-,-,8187.0,10.0,0.0,XX,XX
607,oval,987060756.0,7.0,7.0,f,-,-,-,2489.0,0.0,0.0,XX,XX
5889,pokibot,987060756.0,7.0,4.0,c,f,-,-,23452.0,10.0,0.0,XX,XX
274,Bumped,987060777.0,7.0,7.0,f,-,-,-,235.0,0.0,0.0,XX,XX
369,Loki,987060777.0,7.0,1.0,Bf,-,-,-,18448.0,5.0,0.0,XX,XX
248,Pirate43,987060777.0,7.0,5.0,f,-,-,-,3144.0,0.0,0.0,XX,XX
65,iamlucky,987060777.0,7.0,2.0,B,-,-,-,815.0,10.0,15.0,XX,XX
388,konami,987060777.0,7.0,4.0,f,-,-,-,8177.0,0.0,0.0,XX,XX
608,oval,987060777.0,7.0,6.0,f,-,-,-,2489.0,0.0,0.0,XX,XX
5890,pokibot,987060777.0,7.0,3.0,f,-,-,-,23442.0,0.0,0.0,XX,XX
275,Bumped,987060782.0,7.0,6.0,c,k,f,-,235.0,10.0,0.0,XX,XX
370,Loki,987060782.0,7.0,7.0,f,-,-,-,18443.0,0.0,0.0,XX,XX
249,Pirate43,987060782.0,7.0,4.0,f,-,-,-,3144.0,0.0,0.0,XX,XX
66,iamlucky,987060782.0,7.0,1.0,Bc,k,kcf,-,820.0,30.0,0.0,XX,XX
389,konami,987060782.0,7.0,3.0,c,k,br,k,8177.0,70.0,190.0,Kd,Ad
609,oval,987060782.0,7.0,5.0,c,k,f,-,2489.0,10.0,0.0,XX,XX
5891,pokibot,987060782.0,7.0,2.0,Bk,k,krc,k,23442.0,70.0,0.0,2s,4s
278,Bumped,987060926.0,7.0,3.0,f,-,-,-,175.0,0.0,0.0,XX,XX
373,Loki,987060926.0,7.0,4.0,c,r,k,f,18443.0,30.0,0.0,XX,XX
252,Pirate43,987060926.0,7.0,1.0,Bf,-,-,-,3134.0,5.0,0.0,XX,XX
69,iamlucky,987060926.0,7.0,5.0,f,-,-,-,855.0,0.0,0.0,XX,XX
392,konami,987060926.0,7.0,7.0,c,f,-,-,8282.0,10.0,0.0,XX,XX
612,oval,987060926.0,7.0,2.0,Bk,bc,k,b,2564.0,50.0,95.0,XX,XX
5894,pokibot,987060926.0,7.0,6.0,f,-,-,-,23337.0,0.0,0.0,XX,XX
279,Bumped,987060953.0,7.0,2.0,Bk,c,c,c,175.0,60.0,0.0,3h,Ah
374,Loki,987060953.0,7.0,3.0,f,-,-,-,18413.0,0.0,0.0,XX,XX
253,Pirate43,987060953.0,7.0,7.0,f,-,-,-,3129.0,0.0,0.0,XX,XX
70,iamlucky,987060953.0,7.0,4.0,f,-,-,-,855.0,0.0,0.0,XX,XX
393,konami,987060953.0,7.0,6.0,f,-,-,-,8272.0,0.0,0.0,XX,XX
613,oval,987060953.0,7.0,1.0,Bc,b,b,b,2609.0,60.0,120.0,7h,6c
5895,pokibot,987060953.0,7.0,5.0,f,-,-,-,23337.0,0.0,0.0,XX,XX
280,Bumped,987060976.0,7.0,1.0,Bc,b,-,-,115.0,30.0,80.0,XX,XX
375,Loki,987060976.0,7.0,2.0,Bf,-,-,-,18413.0,10.0,0.0,XX,XX
254,Pirate43,987060976.0,7.0,6.0,f,-,-,-,3129.0,0.0,0.0,XX,XX
71,iamlucky,987060976.0,7.0,3.0,f,-,-,-,855.0,0.0,0.0,XX,XX
394,konami,987060976.0,7.0,5.0,c,f,-,-,8272.0,20.0,0.0,XX,XX
614,oval,987060976.0,7.0,7.0,f,-,-,-,2669.0,0.0,0.0,XX,XX
5896,pokibot,987060976.0,7.0,4.0,r,f,-,-,23337.0,20.0,0.0,XX,XX
281,Bumped,987060994.0,7.0,7.0,f,-,-,-,165.0,0.0,0.0,XX,XX
376,Loki,987060994.0,7.0,1.0,Bf,-,-,-,18403.0,5.0,0.0,XX,XX
255,Pirate43,987060994.0,7.0,5.0,f,-,-,-,3129.0,0.0,0.0,XX,XX
72,iamlucky,987060994.0,7.0,2.0,Bf,-,-,-,855.0,10.0,0.0,XX,XX
395,konami,987060994.0,7.0,4.0,c,c,c,rc,8252.0,110.0,235.0,9h,As
615,oval,987060994.0,7.0,6.0,f,-,-,-,2669.0,0.0,0.0,XX,XX
5897,pokibot,987060994.0,7.0,3.0,r,b,b,br,23317.0,110.0,0.0,Ts,Qs
282,Bumped,987061016.0,7.0,6.0,r,b,k,f,165.0,30.0,0.0,XX,XX
377,Loki,987061016.0,7.0,7.0,c,f,-,-,18398.0,20.0,0.0,XX,XX
256,Pirate43,987061016.0,7.0,4.0,f,-,-,-,3129.0,0.0,0.0,XX,XX
73,iamlucky,987061016.0,7.0,1.0,Bc,kf,-,-,845.0,20.0,0.0,XX,XX
396,konami,987061016.0,7.0,3.0,cc,kc,k,b,8377.0,50.0,160.0,XX,XX
616,oval,987061016.0,7.0,5.0,cc,kc,k,f,2669.0,30.0,0.0,XX,XX
5898,pokibot,987061016.0,7.0,2.0,Bf,-,-,-,23207.0,10.0,0.0,XX,XX
283,Bumped,987061065.0,7.0,5.0,f,-,-,-,135.0,0.0,0.0,XX,XX
378,Loki,987061065.0,7.0,6.0,f,-,-,-,18378.0,0.0,0.0,XX,XX
257,Pirate43,987061065.0,7.0,3.0,cc,krc,kr,b,3129.0,110.0,245.0,Ah,9h
74,iamlucky,987061065.0,7.0,7.0,r,br,bc,c,825.0,110.0,0.0,Kh,Ad
397,konami,987061065.0,7.0,2.0,Bc,kf,-,-,8487.0,20.0,0.0,XX,XX
617,oval,987061065.0,7.0,4.0,f,-,-,-,2639.0,0.0,0.0,XX,XX
5899,pokibot,987061065.0,7.0,1.0,Bf,-,-,-,23197.0,5.0,0.0,XX,XX
284,Bumped,987061107.0,7.0,4.0,c,k,kf,-,135.0,10.0,0.0,XX,XX
379,Loki,987061107.0,7.0,5.0,c,k,kf,-,18378.0,10.0,0.0,XX,XX
258,Pirate43,987061107.0,7.0,2.0,Bk,k,kf,-,3264.0,10.0,0.0,XX,XX
75,iamlucky,987061107.0,7.0,6.0,c,k,bc,c,715.0,70.0,0.0,8h,8d
398,konami,987061107.0,7.0,1.0,Bc,k,kr,b,8467.0,70.0,170.0,Td,9c
618,oval,987061107.0,7.0,3.0,f,-,-,-,2639.0,0.0,0.0,XX,XX
5900,pokibot,987061107.0,7.0,7.0,f,-,-,-,23192.0,0.0,0.0,XX,XX
285,Bumped,987061181.0,7.0,3.0,cr,k,f,-,125.0,30.0,0.0,XX,XX
