,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
3,amajama,986102505.0,8.0,3.0,c,k,rc,c,1060.0,90.0,0.0,Qd,Qc
15,flubnurd2,986102505.0,8.0,5.0,f,-,-,-,11012.0,0.0,0.0,XX,XX
6,pokibot,986102505.0,8.0,2.0,Bk,k,f,-,16104.0,10.0,0.0,XX,XX
48,AJ-sOOted,986104774.0,8.0,3.0,rc,bc,brc,bc,1078.0,170.0,0.0,Ks,9s
0,CarolAnn,986104774.0,8.0,7.0,cc,cc,ccc,f,3604.0,130.0,0.0,XX,XX
32,RiverBoy,986104774.0,8.0,2.0,f,-,-,-,3077.0,0.0,0.0,XX,XX
38,RobVegas,986104774.0,8.0,4.0,f,-,-,-,2843.0,0.0,0.0,XX,XX
24,capgras,986104774.0,8.0,6.0,cc,f,-,-,1497.0,30.0,0.0,XX,XX
48,flubnurd2,986104774.0,8.0,8.0,r,r,rr,r,10852.0,170.0,530.0,Ah,As
12,markh,986104774.0,8.0,5.0,f,-,-,-,2824.0,0.0,0.0,XX,XX
30,pokibot,986104774.0,8.0,1.0,Bc,kf,-,-,16049.0,30.0,0.0,XX,XX
57,AJ-sOOted,986105262.0,8.0,4.0,r,kc,kc,kf,793.0,50.0,0.0,XX,XX
41,RiverBoy,986105262.0,8.0,3.0,f,-,-,-,3587.0,0.0,0.0,XX,XX
47,RobVegas,986105262.0,8.0,5.0,c,kc,kc,kf,2853.0,50.0,0.0,XX,XX
15,SexyBoy,986105262.0,8.0,1.0,Bf,-,-,-,1556.0,5.0,0.0,XX,XX
33,capgras,986105262.0,8.0,6.0,Q,-,-,-,1417.0,0.0,0.0,XX,XX
57,flubnurd2,986105262.0,8.0,8.0,c,b,b,b,11197.0,70.0,205.0,XX,XX
21,markh,986105262.0,8.0,7.0,c,kf,-,-,2809.0,20.0,0.0,XX,XX
39,pokibot,986105262.0,8.0,2.0,Bf,-,-,-,15794.0,10.0,0.0,XX,XX
58,AJ-sOOted,986105399.0,8.0,3.0,rc,br,kc,kf,743.0,100.0,0.0,XX,XX
11,Regstar,986105399.0,8.0,6.0,cc,f,-,-,2917.0,40.0,0.0,XX,XX
42,RiverBoy,986105399.0,8.0,2.0,Bf,-,-,-,3587.0,10.0,0.0,XX,XX
48,RobVegas,986105399.0,8.0,4.0,rc,rc,kc,kf,2803.0,100.0,0.0,XX,XX
16,SexyBoy,986105399.0,8.0,8.0,r,rc,b,b,1551.0,120.0,375.0,XX,XX
58,flubnurd2,986105399.0,8.0,7.0,f,-,-,-,11332.0,0.0,0.0,XX,XX
22,markh,986105399.0,8.0,5.0,f,-,-,-,2789.0,0.0,0.0,XX,XX
40,pokibot,986105399.0,8.0,1.0,Bf,-,-,-,15784.0,5.0,0.0,XX,XX
59,AJ-sOOted,986105454.0,8.0,2.0,Bc,k,kf,-,643.0,20.0,0.0,XX,XX
12,Regstar,986105454.0,8.0,5.0,f,-,-,-,2877.0,0.0,0.0,XX,XX
43,RiverBoy,986105454.0,8.0,1.0,Bf,-,-,-,3437.0,5.0,0.0,XX,XX
49,RobVegas,986105454.0,8.0,3.0,r,k,b,bc,2703.0,80.0,93.0,Ac,Kh
17,SexyBoy,986105454.0,8.0,7.0,c,k,c,r,1706.0,80.0,92.0,2c,Ah
59,flubnurd2,986105454.0,8.0,6.0,f,-,-,-,11332.0,0.0,0.0,XX,XX
23,markh,986105454.0,8.0,4.0,fQ,-,-,-,2789.0,0.0,0.0,XX,XX
41,pokibot,986105454.0,8.0,8.0,f,-,-,-,15779.0,0.0,0.0,XX,XX
65,AJ-sOOted,986105758.0,8.0,3.0,f,-,-,-,538.0,0.0,0.0,XX,XX
18,Regstar,986105758.0,8.0,6.0,f,-,-,-,2972.0,0.0,0.0,XX,XX
49,RiverBoy,986105758.0,8.0,2.0,Bf,-,-,-,3432.0,10.0,0.0,XX,XX
55,RobVegas,986105758.0,8.0,5.0,f,-,-,-,2656.0,0.0,0.0,XX,XX
23,SexyBoy,986105758.0,8.0,8.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
65,flubnurd2,986105758.0,8.0,7.0,r,-,-,-,11317.0,20.0,35.0,XX,XX
24,markh,986105758.0,8.0,4.0,f,-,-,-,2789.0,0.0,0.0,XX,XX
47,pokibot,986105758.0,8.0,1.0,Bf,-,-,-,15769.0,5.0,0.0,XX,XX
66,AJ-sOOted,986105787.0,8.0,2.0,Bk,k,kc,kc,538.0,50.0,105.0,Jd,7h
19,Regstar,986105787.0,8.0,5.0,f,-,-,-,2972.0,0.0,0.0,XX,XX
50,RiverBoy,986105787.0,8.0,1.0,Bf,-,-,-,3422.0,5.0,0.0,XX,XX
56,RobVegas,986105787.0,8.0,4.0,c,k,b,b,2656.0,50.0,0.0,4c,6c
24,SexyBoy,986105787.0,8.0,7.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
66,flubnurd2,986105787.0,8.0,6.0,f,-,-,-,11332.0,0.0,0.0,XX,XX
25,markh,986105787.0,8.0,3.0,f,-,-,-,2789.0,0.0,0.0,XX,XX
48,pokibot,986105787.0,8.0,8.0,f,-,-,-,15764.0,0.0,0.0,XX,XX
67,AJ-sOOted,986105860.0,8.0,1.0,Bc,kf,-,-,593.0,30.0,0.0,XX,XX
20,Regstar,986105860.0,8.0,4.0,r,r,bc,kc,2922.0,110.0,165.0,Ad,Kc
51,RiverBoy,986105860.0,8.0,8.0,c,f,-,-,3387.0,30.0,0.0,XX,XX
57,RobVegas,986105860.0,8.0,3.0,rc,bf,-,-,2606.0,40.0,0.0,XX,XX
25,SexyBoy,986105860.0,8.0,6.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
67,flubnurd2,986105860.0,8.0,5.0,f,-,-,-,11332.0,0.0,0.0,XX,XX
26,markh,986105860.0,8.0,2.0,Bf,-,-,-,2789.0,10.0,0.0,XX,XX
49,pokibot,986105860.0,8.0,7.0,c,c,r,b,15764.0,110.0,165.0,As,Kd
68,AJ-sOOted,986105922.0,8.0,8.0,f,-,-,-,563.0,0.0,0.0,XX,XX
21,Regstar,986105922.0,8.0,3.0,f,-,-,-,2977.0,0.0,0.0,XX,XX
52,RiverBoy,986105922.0,8.0,7.0,f,-,-,-,3347.0,0.0,0.0,XX,XX
58,RobVegas,986105922.0,8.0,2.0,Bk,kf,-,-,2566.0,10.0,0.0,XX,XX
26,SexyBoy,986105922.0,8.0,5.0,c,b,brc,kr,1823.0,140.0,0.0,7d,Ah
68,flubnurd2,986105922.0,8.0,4.0,f,-,-,-,11332.0,0.0,0.0,XX,XX
27,markh,986105922.0,8.0,1.0,Bf,-,-,-,2779.0,5.0,0.0,XX,XX
50,pokibot,986105922.0,8.0,6.0,c,c,rr,bc,15819.0,140.0,295.0,Qs,9h
69,AJ-sOOted,986105996.0,8.0,7.0,cc,c,f,-,563.0,30.0,0.0,XX,XX
22,Regstar,986105996.0,8.0,2.0,BfQ,-,-,-,2887.0,10.0,0.0,XX,XX
53,RiverBoy,986105996.0,8.0,6.0,f,-,-,-,3342.0,0.0,0.0,XX,XX
59,RobVegas,986105996.0,8.0,1.0,Br,b,b,b,2556.0,70.0,180.0,Qh,Ac
27,SexyBoy,986105996.0,8.0,4.0,f,-,-,-,1673.0,0.0,0.0,XX,XX
69,flubnurd2,986105996.0,8.0,3.0,cc,c,c,c,11332.0,70.0,0.0,9s,Kc
28,markh,986105996.0,8.0,8.0,f,-,-,-,2774.0,0.0,0.0,XX,XX
51,pokibot,986105996.0,8.0,5.0,f,-,-,-,15974.0,0.0,0.0,XX,XX
85,AJ-sOOted,986107756.0,8.0,8.0,cc,Q,-,-,1095.0,30.0,0.0,XX,XX
3,Johnny,986107756.0,8.0,3.0,cr,k,k,b,715.0,50.0,140.0,XX,XX
3,QueenB,986107756.0,8.0,2.0,Bcc,k,k,kf,2124.0,30.0,0.0,XX,XX
107,RobVegas,986107756.0,8.0,7.0,f,-,-,-,3611.0,0.0,0.0,XX,XX
0,link1,986107756.0,8.0,5.0,f,-,-,-,1410.0,0.0,0.0,XX,XX
101,pokibot,986107756.0,8.0,1.0,Brc,k,k,kf,15619.0,30.0,0.0,XX,XX
1,till,986107756.0,8.0,4.0,f,-,-,-,681.0,0.0,0.0,XX,XX
2,xtptxu,986107756.0,8.0,6.0,f,-,-,-,825.0,0.0,0.0,XX,XX
86,AJ-sOOted,986107869.0,8.0,6.0,f,-,-,-,1065.0,0.0,0.0,XX,XX
5,Johnny,986107869.0,8.0,1.0,Bc,kc,kc,k,785.0,50.0,0.0,Jc,Qh
5,QueenB,986107869.0,8.0,8.0,c,c,c,k,2054.0,50.0,0.0,Js,9d
109,RobVegas,986107869.0,8.0,5.0,f,-,-,-,3611.0,0.0,0.0,XX,XX
2,link1,986107869.0,8.0,3.0,f,-,-,-,1530.0,0.0,0.0,XX,XX
103,pokibot,986107869.0,8.0,7.0,r,f,-,-,15589.0,20.0,0.0,XX,XX
3,till,986107869.0,8.0,2.0,Bf,-,-,-,621.0,10.0,0.0,XX,XX
4,xtptxu,986107869.0,8.0,4.0,cc,b,b,k,825.0,50.0,180.0,Td,9s
7,Chlamydia,986111717.0,8.0,4.0,f,-,-,-,1472.0,0.0,0.0,XX,XX
42,Echo,986111717.0,8.0,8.0,f,Q,-,-,1315.0,0.0,0.0,XX,XX
0,Eldon,986111717.0,8.0,6.0,r,r,b,b,1276.0,80.0,205.0,XX,XX
17,Grizzler,986111717.0,8.0,3.0,f,-,-,-,2128.0,0.0,0.0,XX,XX
14,JP789,986111717.0,8.0,2.0,Bc,kf,-,-,2390.0,20.0,0.0,XX,XX
85,Johnny,986111717.0,8.0,7.0,c,c,c,f,1110.0,60.0,0.0,XX,XX
138,pokibot,986111717.0,8.0,5.0,cc,bc,kf,-,15119.0,40.0,0.0,XX,XX
24,smeagn,986111717.0,8.0,1.0,Bf,-,-,-,1597.0,5.0,0.0,XX,XX
8,Chlamydia,986111799.0,8.0,4.0,f,-,-,-,1472.0,0.0,0.0,XX,XX
1,Eldon,986111799.0,8.0,3.0,Q,-,-,-,1401.0,0.0,0.0,XX,XX
18,Grizzler,986111799.0,8.0,2.0,Bk,f,-,-,2128.0,10.0,0.0,XX,XX
15,JP789,986111799.0,8.0,1.0,Bc,bc,b,-,2370.0,50.0,130.0,XX,XX
86,Johnny,986111799.0,8.0,7.0,c,cc,f,-,1050.0,30.0,0.0,XX,XX
139,pokibot,986111799.0,8.0,5.0,f,-,-,-,15079.0,0.0,0.0,XX,XX
0,shrader,986111799.0,8.0,6.0,c,f,-,-,1406.0,10.0,0.0,XX,XX
25,smeagn,986111799.0,8.0,8.0,c,r,f,-,1592.0,30.0,0.0,XX,XX
36,Grizzler,986112386.0,8.0,2.0,Bf,-,-,-,2093.0,10.0,0.0,XX,XX
33,JP789,986112386.0,8.0,1.0,Bc,kf,-,-,2225.0,30.0,0.0,XX,XX
104,Johnny,986112386.0,8.0,6.0,cc,cc,kc,b,760.0,100.0,400.0,Qs,Ts
0,JohnnyD,986112386.0,8.0,8.0,r,r,b,f,1195.0,80.0,0.0,XX,XX
0,TheBlind,986112386.0,8.0,3.0,rc,bc,kc,kc,1000.0,100.0,0.0,Kd,Kc
157,pokibot,986112386.0,8.0,4.0,f,-,-,-,15099.0,0.0,0.0,XX,XX
18,shrader,986112386.0,8.0,5.0,cc,rc,kc,kf,1701.0,80.0,0.0,XX,XX
4,skitch,986112386.0,8.0,7.0,f,-,-,-,3724.0,0.0,0.0,XX,XX
37,Grizzler,986112463.0,8.0,1.0,Bc,k,k,b,2083.0,30.0,90.0,Qd,Ts
34,JP789,986112463.0,8.0,8.0,c,k,k,f,2195.0,10.0,0.0,XX,XX
105,Johnny,986112463.0,8.0,5.0,c,k,k,f,1060.0,10.0,0.0,XX,XX
1,JohnnyD,986112463.0,8.0,7.0,f,-,-,-,1115.0,0.0,0.0,XX,XX
1,TheBlind,986112463.0,8.0,2.0,Bk,k,k,c,900.0,30.0,0.0,3c,Qh
158,pokibot,986112463.0,8.0,3.0,c,k,k,f,15099.0,10.0,0.0,XX,XX
19,shrader,986112463.0,8.0,4.0,f,-,-,-,1621.0,0.0,0.0,XX,XX
5,skitch,986112463.0,8.0,6.0,f,-,-,-,3724.0,0.0,0.0,XX,XX
38,Grizzler,986112516.0,8.0,8.0,f,-,-,-,2143.0,0.0,0.0,XX,XX
35,JP789,986112516.0,8.0,7.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
106,Johnny,986112516.0,8.0,4.0,cc,br,b,k,1050.0,70.0,0.0,4s,3h
2,JohnnyD,986112516.0,8.0,6.0,r,rc,c,k,1115.0,70.0,0.0,8h,6d
2,TheBlind,986112516.0,8.0,1.0,Bf,-,-,-,870.0,5.0,0.0,XX,XX
159,pokibot,986112516.0,8.0,2.0,Bf,-,-,-,15089.0,10.0,0.0,XX,XX
20,shrader,986112516.0,8.0,3.0,cc,kcc,kc,k,1621.0,70.0,225.0,Ad,9h
6,skitch,986112516.0,8.0,5.0,f,-,-,-,3724.0,0.0,0.0,XX,XX
39,Grizzler,986112563.0,8.0,7.0,c,f,-,-,2143.0,10.0,0.0,XX,XX
36,JP789,986112563.0,8.0,6.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
107,Johnny,986112563.0,8.0,3.0,c,bc,kc,kc,980.0,70.0,0.0,9s,Kd
3,JohnnyD,986112563.0,8.0,5.0,c,r,b,b,1045.0,70.0,215.0,8s,6h
3,TheBlind,986112563.0,8.0,8.0,c,f,-,-,865.0,10.0,0.0,XX,XX
160,pokibot,986112563.0,8.0,1.0,Bf,-,-,-,15079.0,5.0,0.0,XX,XX
21,shrader,986112563.0,8.0,2.0,Bk,kc,kc,kf,1776.0,50.0,0.0,XX,XX
7,skitch,986112563.0,8.0,4.0,f,-,-,-,3724.0,0.0,0.0,XX,XX
66,Grizzler,986113844.0,8.0,7.0,c,k,k,f,2618.0,10.0,0.0,XX,XX
63,JP789,986113844.0,8.0,6.0,c,k,k,f,2375.0,10.0,0.0,XX,XX
26,Loki,986113844.0,8.0,2.0,Bk,k,k,b,16235.0,30.0,90.0,Ts,Kh
26,Moron,986113844.0,8.0,4.0,f,-,-,-,1848.0,0.0,0.0,XX,XX
30,TheBlind,986113844.0,8.0,8.0,c,k,k,f,1295.0,10.0,0.0,XX,XX
187,pokibot,986113844.0,8.0,1.0,Bc,k,k,kc,15019.0,30.0,0.0,Qs,5s
48,shrader,986113844.0,8.0,3.0,f,-,-,-,1951.0,0.0,0.0,XX,XX
34,skitch,986113844.0,8.0,5.0,f,-,-,-,3604.0,0.0,0.0,XX,XX
68,Grizzler,986113965.0,8.0,5.0,f,-,-,-,2608.0,0.0,0.0,XX,XX
65,JP789,986113965.0,8.0,4.0,f,-,-,-,2365.0,0.0,0.0,XX,XX
28,Loki,986113965.0,8.0,8.0,c,f,-,-,16290.0,10.0,0.0,XX,XX
28,Moron,986113965.0,8.0,2.0,Bk,b,-,-,1838.0,20.0,60.0,XX,XX
32,TheBlind,986113965.0,8.0,6.0,c,f,-,-,1215.0,10.0,0.0,XX,XX
189,pokibot,986113965.0,8.0,7.0,c,f,-,-,14989.0,10.0,0.0,XX,XX
50,shrader,986113965.0,8.0,1.0,Bc,kf,-,-,2036.0,10.0,0.0,XX,XX
36,skitch,986113965.0,8.0,3.0,f,-,-,-,3604.0,0.0,0.0,XX,XX
69,Grizzler,986113997.0,8.0,4.0,r,b,b,b,2608.0,70.0,170.0,Ad,As
66,JP789,986113997.0,8.0,3.0,f,-,-,-,2365.0,0.0,0.0,XX,XX
29,Loki,986113997.0,8.0,7.0,f,-,-,-,16280.0,0.0,0.0,XX,XX
29,Moron,986113997.0,8.0,1.0,Bc,kc,kc,kc,1878.0,70.0,0.0,Kc,Tc
33,TheBlind,986113997.0,8.0,5.0,f,-,-,-,1205.0,0.0,0.0,XX,XX
190,pokibot,986113997.0,8.0,6.0,f,-,-,-,14979.0,0.0,0.0,XX,XX
51,shrader,986113997.0,8.0,8.0,c,f,-,Q,2026.0,20.0,0.0,XX,XX
37,skitch,986113997.0,8.0,2.0,Bf,-,-,-,3604.0,10.0,0.0,XX,XX
1,Fish_man,986114472.0,8.0,6.0,r,b,b,-,1295.0,50.0,105.0,XX,XX
81,Grizzler,986114472.0,8.0,7.0,f,-,-,-,2673.0,0.0,0.0,XX,XX
82,JP789,986114472.0,8.0,8.0,f,-,-,-,2278.0,0.0,0.0,XX,XX
45,Loki,986114472.0,8.0,3.0,cc,kc,kf,-,16255.0,30.0,0.0,XX,XX
45,Moron,986114472.0,8.0,4.0,f,-,-,-,1753.0,0.0,0.0,XX,XX
49,TheBlind,986114472.0,8.0,1.0,Bf,-,-,-,1225.0,5.0,0.0,XX,XX
206,pokibot,986114472.0,8.0,2.0,Bc,kf,-,-,15041.0,20.0,0.0,XX,XX
52,skitch,986114472.0,8.0,5.0,f,-,-,-,3679.0,0.0,0.0,XX,XX
2,Fish_man,986114503.0,8.0,5.0,rc,c,f,-,1350.0,40.0,0.0,XX,XX
82,Grizzler,986114503.0,8.0,6.0,f,-,-,-,2673.0,0.0,0.0,XX,XX
83,JP789,986114503.0,8.0,7.0,f,-,-,-,2278.0,0.0,0.0,XX,XX
46,Loki,986114503.0,8.0,2.0,Bf,-,-,-,16225.0,10.0,0.0,XX,XX
46,Moron,986114503.0,8.0,3.0,f,-,-,-,1753.0,0.0,0.0,XX,XX
50,TheBlind,986114503.0,8.0,8.0,f,-,-,-,1220.0,0.0,0.0,XX,XX
207,pokibot,986114503.0,8.0,1.0,Br,b,b,-,15021.0,60.0,110.0,XX,XX
53,skitch,986114503.0,8.0,4.0,f,-,-,-,3679.0,0.0,0.0,XX,XX
3,Fish_man,986114529.0,8.0,4.0,f,-,-,-,1310.0,0.0,0.0,XX,XX
83,Grizzler,986114529.0,8.0,5.0,f,-,-,-,2673.0,0.0,0.0,XX,XX
84,JP789,986114529.0,8.0,6.0,f,-,-,-,2278.0,0.0,0.0,XX,XX
47,Loki,986114529.0,8.0,1.0,Bf,-,-,-,16215.0,5.0,0.0,XX,XX
47,Moron,986114529.0,8.0,2.0,Bf,-,-,-,1753.0,10.0,0.0,XX,XX
51,TheBlind,986114529.0,8.0,7.0,c,k,r,b,1220.0,80.0,175.0,Kd,3d
208,pokibot,986114529.0,8.0,8.0,f,-,-,-,15071.0,0.0,0.0,XX,XX
54,skitch,986114529.0,8.0,3.0,r,k,bc,kc,3679.0,80.0,0.0,Kh,Ah
4,Fish_man,986114582.0,8.0,3.0,r,bc,kr,b,1310.0,100.0,215.0,4s,7s
84,Grizzler,986114582.0,8.0,4.0,f,-,-,-,2673.0,0.0,0.0,XX,XX
85,JP789,986114582.0,8.0,5.0,c,r,bc,c,2278.0,100.0,0.0,Qd,Kc
48,Loki,986114582.0,8.0,8.0,f,-,-,-,16210.0,0.0,0.0,XX,XX
48,Moron,986114582.0,8.0,1.0,Bf,-,-,-,1743.0,5.0,0.0,XX,XX
52,TheBlind,986114582.0,8.0,6.0,f,-,-,-,1315.0,0.0,0.0,XX,XX
209,pokibot,986114582.0,8.0,7.0,f,-,-,-,15071.0,0.0,0.0,XX,XX
55,skitch,986114582.0,8.0,2.0,Bf,-,-,-,3599.0,10.0,0.0,XX,XX
5,Fish_man,986114617.0,8.0,2.0,Br,b,-,-,1425.0,40.0,70.0,XX,XX
85,Grizzler,986114617.0,8.0,3.0,f,-,-,-,2673.0,0.0,0.0,XX,XX
86,JP789,986114617.0,8.0,4.0,f,-,-,-,2178.0,0.0,0.0,XX,XX
49,Loki,986114617.0,8.0,7.0,f,-,-,-,16210.0,0.0,0.0,XX,XX
49,Moron,986114617.0,8.0,8.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
53,TheBlind,986114617.0,8.0,5.0,f,-,-,-,1315.0,0.0,0.0,XX,XX
210,pokibot,986114617.0,8.0,6.0,f,-,-,-,15071.0,0.0,0.0,XX,XX
56,skitch,986114617.0,8.0,1.0,Brc,kf,-,-,3589.0,30.0,0.0,XX,XX
6,Fish_man,986114641.0,8.0,1.0,Br,kr,b,b,1455.0,80.0,0.0,5c,7h
86,Grizzler,986114641.0,8.0,2.0,Bf,-,-,-,2673.0,10.0,0.0,XX,XX
87,JP789,986114641.0,8.0,3.0,f,-,-,-,2178.0,0.0,0.0,XX,XX
50,Loki,986114641.0,8.0,6.0,f,-,-,-,16210.0,0.0,0.0,XX,XX
50,Moron,986114641.0,8.0,7.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
54,TheBlind,986114641.0,8.0,4.0,f,-,-,-,1315.0,0.0,0.0,XX,XX
211,pokibot,986114641.0,8.0,5.0,f,-,-,-,15071.0,0.0,0.0,XX,XX
57,skitch,986114641.0,8.0,8.0,cc,bc,c,c,3559.0,80.0,170.0,Tc,6c
7,Fish_man,986114671.0,8.0,8.0,rc,bf,-,-,1375.0,50.0,0.0,XX,XX
87,Grizzler,986114671.0,8.0,1.0,Bcc,kf,-,-,2663.0,40.0,0.0,XX,XX
88,JP789,986114671.0,8.0,2.0,Bcc,kr,b,-,2178.0,80.0,270.0,XX,XX
51,Loki,986114671.0,8.0,5.0,rr,kc,f,-,16210.0,60.0,0.0,XX,XX
51,Moron,986114671.0,8.0,6.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
55,TheBlind,986114671.0,8.0,3.0,f,-,-,-,1315.0,0.0,0.0,XX,XX
212,pokibot,986114671.0,8.0,4.0,f,-,-,-,15071.0,0.0,0.0,XX,XX
58,skitch,986114671.0,8.0,7.0,cc,kf,-,-,3649.0,40.0,0.0,XX,XX
8,Fish_man,986114714.0,8.0,7.0,r,k,f,-,1325.0,20.0,0.0,XX,XX
88,Grizzler,986114714.0,8.0,8.0,f,-,-,-,2623.0,0.0,0.0,XX,XX
89,JP789,986114714.0,8.0,1.0,Bf,-,-,-,2368.0,5.0,0.0,XX,XX
52,Loki,986114714.0,8.0,4.0,cc,k,kf,-,16150.0,20.0,0.0,XX,XX
52,Moron,986114714.0,8.0,5.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
56,TheBlind,986114714.0,8.0,2.0,Bc,k,kf,-,1315.0,20.0,0.0,XX,XX
213,pokibot,986114714.0,8.0,3.0,f,-,-,-,15071.0,0.0,0.0,XX,XX
59,skitch,986114714.0,8.0,6.0,cc,k,b,-,3609.0,40.0,105.0,XX,XX
9,Fish_man,986114742.0,8.0,6.0,r,k,f,-,1305.0,20.0,0.0,XX,XX
89,Grizzler,986114742.0,8.0,7.0,f,-,-,-,2623.0,0.0,0.0,XX,XX
90,JP789,986114742.0,8.0,8.0,f,-,-,-,2363.0,0.0,0.0,XX,XX
53,Loki,986114742.0,8.0,3.0,f,-,-,-,16130.0,0.0,0.0,XX,XX
53,Moron,986114742.0,8.0,4.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
57,TheBlind,986114742.0,8.0,1.0,Bc,k,b,-,1295.0,40.0,90.0,XX,XX
214,pokibot,986114742.0,8.0,2.0,Bf,-,-,-,15071.0,10.0,0.0,XX,XX
60,skitch,986114742.0,8.0,5.0,cc,k,f,-,3674.0,20.0,0.0,XX,XX
10,Fish_man,986114766.0,8.0,5.0,f,-,-,-,1285.0,0.0,0.0,XX,XX
90,Grizzler,986114766.0,8.0,6.0,f,-,-,-,2623.0,0.0,0.0,XX,XX
91,JP789,986114766.0,8.0,7.0,c,b,-,-,2363.0,20.0,50.0,XX,XX
54,Loki,986114766.0,8.0,2.0,Bk,kf,-,-,16130.0,10.0,0.0,XX,XX
54,Moron,986114766.0,8.0,3.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
58,TheBlind,986114766.0,8.0,8.0,c,f,-,-,1345.0,10.0,0.0,XX,XX
215,pokibot,986114766.0,8.0,1.0,Bc,kf,-,-,15061.0,10.0,0.0,XX,XX
61,skitch,986114766.0,8.0,4.0,f,-,-,-,3654.0,0.0,0.0,XX,XX
11,Fish_man,986114796.0,8.0,4.0,r,kc,k,b,1285.0,50.0,90.0,7h,Jc
