,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
237,CTX,986831240.0,5.0,3.0,cc,kc,k,kf,632.0,30.0,0.0,XX,XX
593,CityPam,986831240.0,5.0,2.0,Bf,-,-,-,11598.0,10.0,0.0,XX,XX
314,Yoshinoya,986831240.0,5.0,4.0,cc,kc,k,b,3368.0,50.0,125.0,XX,XX
317,eric,986831240.0,5.0,5.0,r,b,k,f,1968.0,30.0,0.0,XX,XX
433,wstsider,986831240.0,5.0,1.0,Bf,-,-,-,8393.0,5.0,0,XX,XX
238,CTX,986831268.0,5.0,2.0,Bk,kc,kf,-,602.0,20.0,0.0,XX,XX
594,CityPam,986831268.0,5.0,1.0,Bc,kc,kf,-,11588.0,20.0,0.0,XX,XX
315,Yoshinoya,986831268.0,5.0,3.0,f,-,-,-,3443.0,0.0,0.0,XX,XX
318,eric,986831268.0,5.0,4.0,c,b,b,-,1938.0,40.0,80.0,XX,XX
434,wstsider,986831268.0,5.0,5.0,f,-,-,-,8388.0,0.0,0,XX,XX
239,CTX,986831293.0,5.0,1.0,Br,b,b,b,582.0,70.0,170.0,Th,Ah
595,CityPam,986831293.0,5.0,5.0,f,-,-,-,11568.0,0.0,0.0,XX,XX
316,Yoshinoya,986831293.0,5.0,2.0,Bc,c,f,-,3443.0,30.0,0.0,XX,XX
319,eric,986831293.0,5.0,3.0,f,-,-,-,1978.0,0.0,0.0,XX,XX
435,wstsider,986831293.0,5.0,4.0,cc,c,c,c,8388.0,70.0,0,Qc,Tc
61,Noodle1,986833041.0,5.0,3.0,c,k,b,b,492.0,50.0,100.0,XX,XX
673,Rabbit,986833041.0,5.0,5.0,c,k,f,-,240.0,10.0,0.0,XX,XX
351,eric,986833041.0,5.0,1.0,Bc,k,kc,kf,2533.0,30.0,0.0,XX,XX
28,ster0,986833041.0,5.0,4.0,f,-,-,-,880.0,0.0,0.0,XX,XX
467,wstsider,986833041.0,5.0,2.0,Bk,k,kf,-,8483.0,10.0,0,XX,XX
62,Noodle1,986833097.0,5.0,2.0,Bk,kc,k,b,542.0,40.0,85.0,Qc,6s
674,Rabbit,986833097.0,5.0,4.0,f,-,-,-,230.0,0.0,0.0,XX,XX
352,eric,986833097.0,5.0,5.0,c,b,k,c,2503.0,40.0,0.0,Ts,Kd
29,ster0,986833097.0,5.0,3.0,f,-,-,-,880.0,0.0,0.0,XX,XX
468,wstsider,986833097.0,5.0,1.0,Bf,-,-,-,8473.0,5.0,0,XX,XX
63,Noodle1,986833124.0,5.0,1.0,Bc,b,k,kc,587.0,40.0,0.0,Jd,8c
675,Rabbit,986833124.0,5.0,3.0,c,f,-,-,230.0,10.0,0.0,XX,XX
353,eric,986833124.0,5.0,4.0,f,-,-,-,2463.0,0.0,0.0,XX,XX
30,ster0,986833124.0,5.0,2.0,Bk,c,k,b,880.0,40.0,90.0,4h,Ah
469,wstsider,986833124.0,5.0,5.0,f,-,-,-,8468.0,0.0,0,XX,XX
64,Noodle1,986833158.0,5.0,5.0,c,c,k,c,547.0,40.0,0.0,Tc,Td
676,Rabbit,986833158.0,5.0,2.0,Bk,b,k,b,220.0,40.0,0.0,Kh,2h
354,eric,986833158.0,5.0,3.0,f,-,-,-,2463.0,0.0,0.0,XX,XX
31,ster0,986833158.0,5.0,1.0,Bc,kc,k,kc,930.0,40.0,130.0,Jc,Ah
470,wstsider,986833158.0,5.0,4.0,c,f,-,-,8468.0,10.0,0,XX,XX
678,Rabbit,986833249.0,5.0,5.0,f,-,-,-,240.0,0.0,0.0,XX,XX
356,eric,986833249.0,5.0,2.0,Bk,b,r,k,2433.0,60.0,120.0,Ah,7c
14,ram-z,986833249.0,5.0,1.0,Bc,kc,bc,k,2318.0,60.0,0.0,8h,9h
33,ster0,986833249.0,5.0,4.0,f,-,-,-,1020.0,0.0,0.0,XX,XX
472,wstsider,986833249.0,5.0,3.0,f,Q,-,-,8458.0,0.0,0,XX,XX
254,CTX,986835008.0,5.0,2.0,Bf,-,-,-,397.0,10.0,0.0,XX,XX
19,FUhzzy,986835008.0,5.0,1.0,Bf,-,-,-,1722.0,5.0,0.0,XX,XX
201,JoKannish,986835008.0,5.0,3.0,r,-,-,-,2166.0,20.0,35.0,XX,XX
384,allin-fun,986835008.0,5.0,4.0,f,-,-,-,4136.0,0.0,0.0,XX,XX
47,caruso,986835008.0,5.0,5.0,f,-,-,-,2698.0,0.0,0.0,XX,XX
255,CTX,986835015.0,5.0,1.0,Bc,kf,-,-,387.0,10.0,0.0,XX,XX
20,FUhzzy,986835015.0,5.0,5.0,c,f,-,-,1717.0,10.0,0.0,XX,XX
202,JoKannish,986835015.0,5.0,2.0,Bk,kf,-,-,2181.0,10.0,0.0,XX,XX
385,allin-fun,986835015.0,5.0,3.0,c,b,-,-,4136.0,20.0,50.0,XX,XX
48,caruso,986835015.0,5.0,4.0,f,-,-,-,2698.0,0.0,0.0,XX,XX
256,CTX,986835034.0,5.0,5.0,f,-,-,-,377.0,0.0,0.0,XX,XX
21,FUhzzy,986835034.0,5.0,4.0,f,-,-,-,1707.0,0.0,0.0,XX,XX
203,JoKannish,986835034.0,5.0,1.0,Bc,k,k,k,2171.0,10.0,0.0,9h,Kc
386,allin-fun,986835034.0,5.0,2.0,Bk,k,k,k,4166.0,10.0,20.0,3h,Ah
49,caruso,986835034.0,5.0,3.0,f,-,-,-,2698.0,0.0,0.0,XX,XX
257,CTX,986835050.0,5.0,4.0,r,b,b,b,377.0,70.0,0.0,Jd,Ks
22,FUhzzy,986835050.0,5.0,3.0,f,-,-,-,1707.0,0.0,0.0,XX,XX
204,JoKannish,986835050.0,5.0,5.0,f,-,-,-,2161.0,0.0,0.0,XX,XX
387,allin-fun,986835050.0,5.0,1.0,Bc,kf,-,-,4176.0,20.0,0.0,XX,XX
50,caruso,986835050.0,5.0,2.0,Bc,kc,kc,kc,2698.0,70.0,160.0,3d,Ah
260,CTX,986835143.0,5.0,1.0,Bf,-,-,-,287.0,5.0,0.0,XX,XX
25,FUhzzy,986835143.0,5.0,5.0,f,-,-,-,1692.0,0.0,0.0,XX,XX
207,JoKannish,986835143.0,5.0,3.0,f,-,-,-,2141.0,0.0,0.0,XX,XX
707,Rabbit,986835143.0,5.0,2.0,B,-,-,-,1135.0,10.0,15.0,XX,XX
390,allin-fun,986835143.0,5.0,4.0,f,-,-,-,4086.0,0.0,0.0,XX,XX
261,CTX,986835149.0,5.0,5.0,c,bc,b,-,282.0,50.0,110.0,XX,XX
26,FUhzzy,986835149.0,5.0,4.0,f,-,-,-,1692.0,0.0,0.0,XX,XX
208,JoKannish,986835149.0,5.0,2.0,Bk,kr,kf,-,2141.0,30.0,0.0,XX,XX
708,Rabbit,986835149.0,5.0,1.0,Bc,kcc,kf,-,1140.0,30.0,0.0,XX,XX
391,allin-fun,986835149.0,5.0,3.0,f,-,-,-,4086.0,0.0,0.0,XX,XX
262,CTX,986835190.0,5.0,4.0,cc,k,kc,kf,342.0,40.0,0.0,XX,XX
27,FUhzzy,986835190.0,5.0,3.0,f,-,-,-,1692.0,0.0,0.0,XX,XX
209,JoKannish,986835190.0,5.0,1.0,Br,k,kf,-,2111.0,20.0,0.0,XX,XX
709,Rabbit,986835190.0,5.0,5.0,cc,k,b,b,1110.0,60.0,140.0,XX,XX
392,allin-fun,986835190.0,5.0,2.0,Bc,k,kf,-,4086.0,20.0,0.0,XX,XX
263,CTX,986835222.0,5.0,3.0,cc,r,b,b,302.0,80.0,190.0,2d,Kd
28,FUhzzy,986835222.0,5.0,2.0,Bf,-,-,-,1692.0,10.0,0.0,XX,XX
210,JoKannish,986835222.0,5.0,5.0,f,-,-,-,2091.0,0.0,0.0,XX,XX
710,Rabbit,986835222.0,5.0,4.0,cc,f,-,-,1190.0,20.0,0.0,XX,XX
393,allin-fun,986835222.0,5.0,1.0,Br,bc,kc,kc,4066.0,80.0,0.0,Ad,Qh
48,Arghhhh,986840813.0,5.0,2.0,Br,b,k,f,815.0,30.0,0.0,XX,XX
306,Hipshot,986840813.0,5.0,1.0,Bcc,kc,k,bc,2494.0,70.0,0.0,5s,6s
408,McElvis,986840813.0,5.0,5.0,cc,c,k,r,1938.0,70.0,170.0,As,7s
824,Rabbit,986840813.0,5.0,4.0,f,-,-,-,1435.0,0.0,0.0,XX,XX
280,spliffy,986840813.0,5.0,3.0,f,-,-,-,2798.0,0.0,0.0,XX,XX
49,Arghhhh,986840862.0,5.0,1.0,Bf,-,-,-,785.0,5.0,0.0,XX,XX
307,Hipshot,986840862.0,5.0,5.0,f,-,-,-,2424.0,0.0,0.0,XX,XX
409,McElvis,986840862.0,5.0,4.0,f,-,-,-,2038.0,0.0,0.0,XX,XX
825,Rabbit,986840862.0,5.0,3.0,f,-,-,-,1435.0,0.0,0.0,XX,XX
281,spliffy,986840862.0,5.0,2.0,B,-,-,-,2798.0,10.0,15.0,XX,XX
53,Arghhhh,986840980.0,5.0,2.0,Br,b,br,b,730.0,110.0,0.0,Ac,4c
311,Hipshot,986840980.0,5.0,1.0,Bf,-,-,-,2564.0,5.0,0.0,XX,XX
413,McElvis,986840980.0,5.0,5.0,cc,c,rc,c,2098.0,110.0,225.0,7h,As
829,Rabbit,986840980.0,5.0,4.0,f,-,-,-,1420.0,0.0,0.0,XX,XX
285,spliffy,986840980.0,5.0,3.0,f,-,-,-,2678.0,0.0,0.0,XX,XX
54,Arghhhh,986841017.0,5.0,1.0,Brc,kf,-,-,620.0,30.0,0.0,XX,XX
312,Hipshot,986841017.0,5.0,5.0,f,-,-,-,2559.0,0.0,0.0,XX,XX
414,McElvis,986841017.0,5.0,4.0,cf,-,-,-,2213.0,10.0,0.0,XX,XX
830,Rabbit,986841017.0,5.0,3.0,cf,-,-,-,1420.0,10.0,0.0,XX,XX
286,spliffy,986841017.0,5.0,2.0,Br,b,-,-,2678.0,40.0,90.0,XX,XX
55,Arghhhh,986841045.0,5.0,5.0,r,-,-,-,590.0,20.0,35.0,XX,XX
313,Hipshot,986841045.0,5.0,4.0,f,-,-,-,2559.0,0.0,0.0,XX,XX
415,McElvis,986841045.0,5.0,3.0,f,-,-,-,2203.0,0.0,0.0,XX,XX
831,Rabbit,986841045.0,5.0,2.0,Bf,-,-,-,1410.0,10.0,0.0,XX,XX
287,spliffy,986841045.0,5.0,1.0,Bf,-,-,-,2728.0,5.0,0.0,XX,XX
56,Arghhhh,986841059.0,5.0,4.0,c,kf,-,-,605.0,10.0,0.0,XX,XX
314,Hipshot,986841059.0,5.0,3.0,c,kf,-,-,2559.0,10.0,0.0,XX,XX
416,McElvis,986841059.0,5.0,2.0,Bk,kf,-,-,2203.0,10.0,0.0,XX,XX
832,Rabbit,986841059.0,5.0,1.0,Bc,kc,kc,kf,1400.0,40.0,0.0,XX,XX
288,spliffy,986841059.0,5.0,5.0,c,b,b,b,2723.0,60.0,130.0,XX,XX
17,Beldar,986852632.0,5.0,2.0,Br,b,b,-,2282.0,50.0,80.0,XX,XX
940,JimR,986852632.0,5.0,1.0,Bcc,kc,kf,-,870.0,30.0,0.0,XX,XX
972,Rabbit,986852632.0,5.0,3.0,f,-,-,-,2372.0,0.0,0.0,XX,XX
153,iosem,986852632.0,5.0,4.0,f,-,-,-,1993.0,0.0,0.0,XX,XX
4344,pokibot,986852632.0,5.0,5.0,f,-,-,-,21358.0,0.0,0.0,XX,XX
18,Beldar,986852655.0,5.0,1.0,Br,b,bc,kf,2312.0,70.0,0.0,XX,XX
941,JimR,986852655.0,5.0,5.0,cc,c,c,c,840.0,90.0,0.0,5h,Ad
973,Rabbit,986852655.0,5.0,2.0,Bc,c,r,b,2372.0,90.0,250.0,As,Qs
154,iosem,986852655.0,5.0,3.0,f,-,-,-,1993.0,0.0,0.0,XX,XX
4345,pokibot,986852655.0,5.0,4.0,f,-,-,-,21358.0,0.0,0.0,XX,XX
19,Beldar,986852692.0,5.0,5.0,f,-,-,-,2242.0,0.0,0.0,XX,XX
942,JimR,986852692.0,5.0,4.0,r,-,-,-,750.0,20.0,35.0,XX,XX
974,Rabbit,986852692.0,5.0,1.0,Bf,-,-,-,2532.0,5.0,0.0,XX,XX
155,iosem,986852692.0,5.0,2.0,Bf,-,-,-,1993.0,10.0,0.0,XX,XX
4346,pokibot,986852692.0,5.0,3.0,f,-,-,-,21358.0,0.0,0.0,XX,XX
20,Beldar,986852698.0,5.0,4.0,f,-,-,-,2242.0,0.0,0.0,XX,XX
943,JimR,986852698.0,5.0,3.0,f,-,-,-,765.0,0.0,0.0,XX,XX
975,Rabbit,986852698.0,5.0,5.0,f,-,-,-,2527.0,0.0,0.0,XX,XX
156,iosem,986852698.0,5.0,1.0,Bf,-,-,-,1983.0,5.0,0.0,XX,XX
4347,pokibot,986852698.0,5.0,2.0,B,-,-,-,21358.0,10.0,15.0,XX,XX
21,Beldar,986852706.0,5.0,3.0,f,-,-,-,2242.0,0.0,0.0,XX,XX
944,JimR,986852706.0,5.0,2.0,B,-,-,-,765.0,10.0,15.0,XX,XX
976,Rabbit,986852706.0,5.0,4.0,f,-,-,-,2527.0,0.0,0.0,XX,XX
157,iosem,986852706.0,5.0,5.0,f,-,-,-,1978.0,0.0,0.0,XX,XX
4348,pokibot,986852706.0,5.0,1.0,Bf,-,-,-,21363.0,5.0,0.0,XX,XX
22,Beldar,986852711.0,5.0,2.0,Bf,Q,-,-,2242.0,10.0,0.0,XX,XX
945,JimR,986852711.0,5.0,1.0,Br,br,kf,-,770.0,60.0,0.0,XX,XX
977,Rabbit,986852711.0,5.0,3.0,cc,rc,brc,brc,2527.0,220.0,255.0,Ac,Td
158,iosem,986852711.0,5.0,4.0,f,-,-,-,1978.0,0.0,0.0,XX,XX
4349,pokibot,986852711.0,5.0,5.0,rc,cc,rr,rr,21358.0,220.0,255.0,Jc,Tc
951,JimR,986852879.0,5.0,5.0,r,b,-,-,775.0,40.0,110.0,XX,XX
983,Rabbit,986852879.0,5.0,1.0,Bc,kf,-,-,2527.0,30.0,0.0,XX,XX
1,Tahoe7777,986852879.0,5.0,4.0,rc,kf,-,-,600.0,30.0,0.0,XX,XX
164,iosem,986852879.0,5.0,2.0,Bf,-,-,-,1963.0,10.0,0.0,XX,XX
4355,pokibot,986852879.0,5.0,3.0,f,-,-,-,21378.0,0.0,0.0,XX,XX
952,JimR,986852900.0,5.0,4.0,c,f,-,-,845.0,10.0,0.0,XX,XX
984,Rabbit,986852900.0,5.0,5.0,c,rr,b,b,2497.0,90.0,0.0,Jc,Jh
2,Tahoe7777,986852900.0,5.0,3.0,c,brc,kc,kc,570.0,90.0,205.0,Qh,Kd
165,iosem,986852900.0,5.0,1.0,Bf,-,-,-,1953.0,5.0,0.0,XX,XX
4356,pokibot,986852900.0,5.0,2.0,Bk,kf,-,-,21378.0,10.0,0.0,XX,XX
261,gothnight,986869334.0,5.0,3.0,f,-,-,-,578.0,0.0,0.0,XX,XX
477,iosem,986869334.0,5.0,4.0,f,-,-,-,1423.0,0.0,0.0,XX,XX
274,jack,986869334.0,5.0,2.0,f,-,-,-,3091.0,0.0,0.0,XX,XX
4607,pokibot,986869334.0,5.0,5.0,f,-,-,-,23002.0,0.0,0.0,XX,XX
431,quantabe,986869334.0,5.0,1.0,B,-,-,-,6245.0,10.0,10.0,XX,XX
262,gothnight,986869340.0,5.0,3.0,f,-,-,-,578.0,0.0,0.0,XX,XX
478,iosem,986869340.0,5.0,4.0,f,-,-,-,1423.0,0.0,0.0,XX,XX
275,jack,986869340.0,5.0,2.0,Bc,kf,-,-,3091.0,20.0,0.0,XX,XX
4608,pokibot,986869340.0,5.0,5.0,r,b,-,-,23002.0,30.0,55.0,XX,XX
432,quantabe,986869340.0,5.0,1.0,Bf,-,-,-,6245.0,5.0,0.0,XX,XX
263,gothnight,986869357.0,5.0,2.0,Bf,-,-,-,578.0,10.0,0.0,XX,XX
479,iosem,986869357.0,5.0,3.0,f,-,-,-,1423.0,0.0,0.0,XX,XX
276,jack,986869357.0,5.0,1.0,Bf,-,-,-,3071.0,5.0,0.0,XX,XX
4609,pokibot,986869357.0,5.0,4.0,f,-,-,-,23027.0,0.0,0.0,XX,XX
433,quantabe,986869357.0,5.0,5.0,r,-,-,-,6240.0,20.0,35.0,XX,XX
264,gothnight,986869362.0,5.0,1.0,Bc,b,b,b,568.0,70.0,0.0,8c,Ks
480,iosem,986869362.0,5.0,2.0,Bf,-,-,-,1423.0,10.0,0.0,XX,XX
277,jack,986869362.0,5.0,5.0,c,c,c,c,3066.0,70.0,170.0,Ah,9c
4610,pokibot,986869362.0,5.0,3.0,r,f,-,-,23027.0,20.0,0.0,XX,XX
434,quantabe,986869362.0,5.0,4.0,Q,-,-,-,6255.0,0.0,0.0,XX,XX
281,gothnight,986869641.0,5.0,5.0,f,-,-,-,583.0,0.0,0.0,XX,XX
497,iosem,986869641.0,5.0,1.0,Bf,-,-,-,1353.0,5.0,0.0,XX,XX
294,jack,986869641.0,5.0,4.0,c,c,c,c,3051.0,60.0,0.0,5h,6s
4627,pokibot,986869641.0,5.0,3.0,c,b,b,b,23097.0,60.0,135.0,Js,8s
188,sadie,986869641.0,5.0,2.0,Bk,Q,-,-,1684.0,10.0,0.0,XX,XX
18,DoctorBob,986870462.0,5.0,3.0,f,-,-,-,925.0,0.0,0.0,XX,XX
0,Lazlo,986870462.0,5.0,2.0,Bk,k,kc,b,670.0,50.0,85.0,XX,XX
34,Swifty,986870462.0,5.0,5.0,c,k,b,f,1440.0,30.0,0.0,XX,XX
529,iosem,986870462.0,5.0,4.0,f,-,-,-,1228.0,0.0,0.0,XX,XX
4659,pokibot,986870462.0,5.0,1.0,Bf,-,-,-,23242.0,5.0,0.0,XX,XX
19,DoctorBob,986870486.0,5.0,2.0,Bf,-,-,-,925.0,10.0,0.0,XX,XX
1,Lazlo,986870486.0,5.0,1.0,Bc,k,kc,kf,705.0,40.0,0.0,XX,XX
35,Swifty,986870486.0,5.0,4.0,r,k,b,b,1410.0,60.0,110.0,XX,XX
530,iosem,986870486.0,5.0,3.0,f,-,-,-,1228.0,0.0,0.0,XX,XX
4660,pokibot,986870486.0,5.0,5.0,f,-,-,-,23237.0,0.0,0.0,XX,XX
20,DoctorBob,986870505.0,5.0,1.0,Bf,-,-,-,915.0,5.0,0.0,XX,XX
2,Lazlo,986870505.0,5.0,5.0,f,-,-,-,665.0,0.0,0.0,XX,XX
36,Swifty,986870505.0,5.0,3.0,r,brc,kc,brc,1460.0,160.0,335.0,Th,2c
531,iosem,986870505.0,5.0,2.0,Bf,-,-,-,1228.0,10.0,0.0,XX,XX
4661,pokibot,986870505.0,5.0,4.0,c,rr,b,rr,23237.0,160.0,0.0,Ac,Jh
21,DoctorBob,986870552.0,5.0,5.0,f,-,-,-,910.0,0.0,0.0,XX,XX
3,Lazlo,986870552.0,5.0,4.0,f,-,-,-,665.0,0.0,0.0,XX,XX
37,Swifty,986870552.0,5.0,2.0,B,-,-,-,1635.0,10.0,15.0,XX,XX
532,iosem,986870552.0,5.0,1.0,Bf,-,-,-,1218.0,5.0,0.0,XX,XX
4662,pokibot,986870552.0,5.0,3.0,f,-,-,-,23077.0,0.0,0.0,XX,XX
22,DoctorBob,986870558.0,5.0,4.0,f,-,-,-,910.0,0.0,0.0,XX,XX
4,Lazlo,986870558.0,5.0,3.0,c,f,-,-,665.0,10.0,0.0,XX,XX
38,Swifty,986870558.0,5.0,1.0,Bc,kc,kc,brc,1640.0,120.0,250.0,3d,6h
533,iosem,986870558.0,5.0,5.0,f,-,-,-,1213.0,0.0,0.0,XX,XX
4663,pokibot,986870558.0,5.0,2.0,Bk,b,b,rr,23077.0,120.0,0.0,4d,8s
23,DoctorBob,986870589.0,5.0,3.0,c,bc,kf,-,910.0,30.0,0.0,XX,XX
5,Lazlo,986870589.0,5.0,2.0,Bk,kc,kc,kf,655.0,50.0,0.0,XX,XX
39,Swifty,986870589.0,5.0,5.0,c,r,b,b,1770.0,70.0,155.0,XX,XX
534,iosem,986870589.0,5.0,4.0,f,-,-,-,1213.0,0.0,0.0,XX,XX
4664,pokibot,986870589.0,5.0,1.0,Bf,-,-,-,22957.0,5.0,0.0,XX,XX
24,DoctorBob,986870631.0,5.0,2.0,Bk,bc,krc,b,880.0,110.0,250.0,Ah,Kh
6,Lazlo,986870631.0,5.0,1.0,Bc,kc,kf,-,605.0,30.0,0.0,XX,XX
40,Swifty,986870631.0,5.0,4.0,c,r,br,c,1855.0,110.0,0.0,3s,Jh
535,iosem,986870631.0,5.0,3.0,f,-,-,-,1213.0,0.0,0.0,XX,XX
4665,pokibot,986870631.0,5.0,5.0,f,-,-,-,22952.0,0.0,0.0,XX,XX
30,DoctorBob,986870831.0,5.0,2.0,Bk,k,b,k,1035.0,30.0,65.0,As,4h
12,Lazlo,986870831.0,5.0,5.0,c,k,c,k,465.0,30.0,0.0,Jc,8c
541,iosem,986870831.0,5.0,3.0,f,-,-,-,1198.0,0.0,0.0,XX,XX
15,nonik,986870831.0,5.0,1.0,Bf,-,-,-,1810.0,5.0,0.0,XX,XX
4671,pokibot,986870831.0,5.0,4.0,f,-,-,-,23127.0,0.0,0.0,XX,XX
31,DoctorBob,986870852.0,5.0,1.0,Bf,-,-,-,1070.0,5.0,0.0,XX,XX
13,Lazlo,986870852.0,5.0,4.0,c,c,c,c,435.0,60.0,67.0,Tc,7c
542,iosem,986870852.0,5.0,2.0,Bk,kf,-,-,1198.0,10.0,0.0,XX,XX
16,nonik,986870852.0,5.0,5.0,f,-,-,-,1805.0,0.0,0.0,XX,XX
4672,pokibot,986870852.0,5.0,3.0,c,b,b,b,23127.0,60.0,68.0,7h,Kh
69,AdmiralD,986871260.0,5.0,4.0,r,b,b,bc,1100.0,90.0,0.0,Jd,Ac
458,BADLUCK,986871260.0,5.0,1.0,Bf,-,-,-,3038.0,5.0,0.0,XX,XX
30,Tahoe7777,986871260.0,5.0,2.0,Bc,kc,kc,kr,705.0,90.0,185.0,6c,5c
554,iosem,986871260.0,5.0,3.0,f,-,-,-,1168.0,0.0,0.0,XX,XX
4684,pokibot,986871260.0,5.0,5.0,f,-,-,-,23030.0,0.0,0.0,XX,XX
70,AdmiralD,986871302.0,5.0,3.0,r,b,brc,c,1010.0,130.0,0.0,Jc,Js
459,BADLUCK,986871302.0,5.0,5.0,f,-,-,-,3033.0,0.0,0.0,XX,XX
31,Tahoe7777,986871302.0,5.0,1.0,Bc,kc,krr,b,800.0,130.0,270.0,7d,9d
555,iosem,986871302.0,5.0,2.0,Bf,-,-,-,1168.0,10.0,0.0,XX,XX
4685,pokibot,986871302.0,5.0,4.0,f,-,-,-,23030.0,0.0,0.0,XX,XX
71,AdmiralD,986871341.0,5.0,2.0,B,-,-,-,880.0,10.0,15.0,XX,XX
460,BADLUCK,986871341.0,5.0,4.0,f,-,-,-,3033.0,0.0,0.0,XX,XX
32,Tahoe7777,986871341.0,5.0,5.0,f,-,-,-,940.0,0.0,0.0,XX,XX
556,iosem,986871341.0,5.0,1.0,Bf,-,-,-,1158.0,5.0,0.0,XX,XX
4686,pokibot,986871341.0,5.0,3.0,f,-,-,-,23030.0,0.0,0.0,XX,XX
72,AdmiralD,986871353.0,5.0,1.0,Bf,-,-,-,885.0,5.0,0.0,XX,XX
461,BADLUCK,986871353.0,5.0,3.0,f,-,-,-,3033.0,0.0,0.0,XX,XX
33,Tahoe7777,986871353.0,5.0,4.0,c,b,-,-,940.0,20.0,35.0,XX,XX
557,iosem,986871353.0,5.0,5.0,f,-,-,-,1153.0,0.0,0.0,XX,XX
4687,pokibot,986871353.0,5.0,2.0,Bk,kf,-,-,23030.0,10.0,0.0,XX,XX
73,AdmiralD,986871371.0,5.0,5.0,c,b,-,-,880.0,20.0,35.0,XX,XX
462,BADLUCK,986871371.0,5.0,2.0,Bk,kf,-,-,3033.0,10.0,0.0,XX,XX
34,Tahoe7777,986871371.0,5.0,3.0,f,-,-,-,955.0,0.0,0.0,XX,XX
558,iosem,986871371.0,5.0,4.0,f,-,-,-,1153.0,0.0,0.0,XX,XX
4688,pokibot,986871371.0,5.0,1.0,Bf,-,-,-,23020.0,5.0,0.0,XX,XX
74,AdmiralD,986871391.0,5.0,4.0,f,-,-,-,895.0,0.0,0.0,XX,XX
463,BADLUCK,986871391.0,5.0,1.0,Bf,-,-,-,3023.0,5.0,0.0,XX,XX
35,Tahoe7777,986871391.0,5.0,2.0,B,-,-,-,955.0,10.0,15.0,XX,XX
559,iosem,986871391.0,5.0,3.0,f,-,-,-,1153.0,0.0,0.0,XX,XX
4689,pokibot,986871391.0,5.0,5.0,f,-,-,-,23015.0,0.0,0.0,XX,XX
75,AdmiralD,986871400.0,5.0,3.0,c,k,k,k,895.0,10.0,0.0,3c,3d
464,BADLUCK,986871400.0,5.0,5.0,f,-,-,-,3018.0,0.0,0.0,XX,XX
36,Tahoe7777,986871400.0,5.0,1.0,Bc,k,k,k,960.0,10.0,30.0,4h,3s
560,iosem,986871400.0,5.0,2.0,Bk,k,k,k,1153.0,10.0,0.0,2c,7h
4690,pokibot,986871400.0,5.0,4.0,f,-,-,-,23015.0,0.0,0.0,XX,XX
76,AdmiralD,986871426.0,5.0,2.0,Bf,-,-,-,885.0,10.0,0.0,XX,XX
465,BADLUCK,986871426.0,5.0,4.0,f,-,-,-,3018.0,0.0,0.0,XX,XX
37,Tahoe7777,986871426.0,5.0,5.0,r,-,-,-,980.0,20.0,35.0,XX,XX
561,iosem,986871426.0,5.0,1.0,Bf,-,-,-,1143.0,5.0,0.0,XX,XX
4691,pokibot,986871426.0,5.0,3.0,f,-,-,-,23015.0,0.0,0.0,XX,XX
77,AdmiralD,986871445.0,5.0,1.0,Bf,-,-,-,875.0,5.0,0.0,XX,XX
466,BADLUCK,986871445.0,5.0,3.0,c,c,f,-,3018.0,20.0,0.0,XX,XX
38,Tahoe7777,986871445.0,5.0,4.0,f,-,-,-,995.0,0.0,0.0,XX,XX
562,iosem,986871445.0,5.0,5.0,f,-,-,-,1138.0,0.0,0.0,XX,XX
4692,pokibot,986871445.0,5.0,2.0,Bk,b,b,-,23015.0,40.0,65.0,XX,XX
693,BADLUCK,986887162.0,5.0,2.0,Bf,-,-,-,3738.0,10.0,0.0,XX,XX
63,Blades,986887162.0,5.0,1.0,Bf,-,-,-,4070.0,5.0,0.0,XX,XX
1141,Davey,986887162.0,5.0,4.0,r,b,b,b,2718.0,70.0,135.0,XX,XX
27,Looney,986887162.0,5.0,5.0,c,c,c,f,1070.0,50.0,0.0,XX,XX
4891,pokibot,986887162.0,5.0,3.0,f,-,-,-,23082.0,0.0,0.0,XX,XX
694,BADLUCK,986887187.0,5.0,1.0,Bc,k,kf,-,3728.0,10.0,0.0,XX,XX
64,Blades,986887187.0,5.0,5.0,f,-,-,-,4065.0,0.0,0.0,XX,XX
1142,Davey,986887187.0,5.0,3.0,f,-,-,-,2783.0,0.0,0.0,XX,XX
28,Looney,986887187.0,5.0,4.0,f,-,-,-,1020.0,0.0,0.0,XX,XX
4892,pokibot,986887187.0,5.0,2.0,Bk,k,b,-,23082.0,30.0,40.0,XX,XX
695,BADLUCK,986887211.0,5.0,5.0,f,-,-,-,3718.0,0.0,0.0,XX,XX
65,Blades,986887211.0,5.0,4.0,f,-,-,-,4065.0,0.0,0.0,XX,XX
1143,Davey,986887211.0,5.0,2.0,Bf,-,-,-,2783.0,10.0,0.0,XX,XX
29,Looney,986887211.0,5.0,3.0,r,-,-,-,1020.0,20.0,35.0,XX,XX
4893,pokibot,986887211.0,5.0,1.0,Bf,-,-,-,23092.0,5.0,0.0,XX,XX
696,BADLUCK,986887219.0,5.0,4.0,f,-,-,-,3718.0,0.0,0.0,XX,XX
66,Blades,986887219.0,5.0,3.0,f,-,-,-,4065.0,0.0,0.0,XX,XX
